image_id,class_name,bboxes,scores
000000080340.jpg,"['person', 'person', 'person', 'tie', 'person', 'person', 'person', 'cup', 'cup', 'suitcase', 'person']","[[146.53517, 74.9418, 272.1112, 392.61908], [247.8844, 8.042305, 334.50665, 200.05177], [339.5204, 5.0905704, 434.5655, 187.7437], [184.61583, 155.23578, 206.3121, 225.61208], [526.7635, 1.0544466, 629.2401, 67.645195], [0.7209234, 298.75214, 45.24836, 423.76782], [360.91528, 5.727477, 508.53256, 223.37004], [588.59503, 68.47425, 609.6361, 108.38723], [611.5534, 78.364456, 628.5155, 111.45707], [242.27545, 293.7985, 299.90292, 401.5335], [7.022836, 0.0, 52.77474, 103.32525]]","[0.844, 0.917, 0.842, 0.924, 0.839, 0.869, 0.826, 0.882, 0.919, 0.838, 0.832]"
000000083113.jpg,"['elephant', 'cow']","[[456.41998, 123.85178, 626.4967, 321.10245], [242.1691, 197.41081, 394.06726, 277.5589]]","[0.939, 0.857]"
000000173033.jpg,"['bear', 'bear']","[[172.21106, 208.71487, 398.95374, 490.46274], [139.91406, 349.80353, 230.30807, 432.2997]]","[0.889, 0.969]"
000000255664.jpg,"['frisbee', 'dog']","[[313.51614, 51.6555, 373.36856, 106.75608], [89.73254, 40.164856, 328.85715, 342.84445]]","[0.969, 0.882]"
000000072813.jpg,"['dog', 'tv', 'bed']","[[229.2404, 135.59412, 482.41965, 322.63922], [52.87274, 32.610725, 204.17494, 170.78888], [0.0, 126.26673, 637.63135, 480.00003]]","[0.918, 0.962, 0.981]"
000000545129.jpg,"['zebra', 'zebra', 'zebra']","[[0.6335885, 107.04765, 185.36653, 278.00864], [234.86452, 160.83041, 401.9392, 299.1204], [213.84483, 108.59882, 418.23422, 257.45483]]","[0.9, 0.861, 0.92]"
000000546011.jpg,"['zebra', 'zebra', 'zebra']","[[281.15225, 113.659744, 459.50098, 284.2968], [50.861492, 119.28611, 150.58282, 284.5498], [199.58307, 115.65062, 379.8541, 277.09705]]","[0.861, 0.901, 0.932]"
000000121031.jpg,"['person', 'person', 'person', 'horse', 'horse', 'person', 'horse']","[[127.59441, 113.23089, 227.51392, 334.12677], [388.94705, 160.10356, 431.33685, 247.25435], [212.29317, 148.98454, 280.822, 266.9574], [81.91867, 164.10603, 220.40651, 436.31808], [389.48105, 181.7221, 442.66833, 259.4214], [258.2433, 154.84029, 294.23624, 204.53333], [232.11182, 221.91154, 290.63928, 309.61566]]","[0.948, 0.836, 0.871, 0.972, 0.905, 0.942, 0.943]"
000000172547.jpg,"['horse', 'horse']","[[397.48535, 321.69827, 417.4273, 332.64072], [445.48373, 322.31262, 461.36188, 333.49106]]","[0.941, 0.827]"
000000369081.jpg,"['horse', 'horse', 'horse']","[[110.95067, 173.03212, 253.61954, 373.02124], [472.51755, 185.47057, 534.85266, 353.7869], [254.67242, 172.60258, 365.09326, 367.04227]]","[0.843, 0.98, 0.816]"
000000509131.jpg,"['banana', 'apple', 'apple', 'orange', 'potted plant', 'apple', 'apple', 'orange']","[[374.7162, 133.6641, 480.90735, 284.34778], [168.25282, 297.3914, 414.90594, 412.45874], [327.35934, 289.31815, 399.76233, 362.45245], [335.07736, 353.753, 427.36673, 422.36932], [0.1321766, 14.247853, 148.50233, 374.76385], [226.56697, 305.73914, 288.9917, 373.1224], [272.8969, 313.6295, 355.45483, 385.23715], [165.93509, 363.5869, 252.23259, 424.03043]]","[0.922, 0.926, 0.845, 0.993, 0.979, 0.95, 0.892, 0.808]"
000000578922.jpg,"['vase', 'potted plant', 'cup', 'cup']","[[174.62276, 452.88852, 291.05237, 632.50146], [12.603797, 0.0, 539.9238, 622.9088], [314.63907, 503.69223, 428.36618, 631.7277], [370.71683, 294.19562, 451.11496, 406.31494]]","[0.806, 0.967, 0.976, 0.969]"
000000464089.jpg,"['person', 'person', 'person', 'baseball glove', 'sports ball', 'person', 'person', 'person', 'baseball bat', 'baseball bat']","[[116.39663, 243.198, 301.68433, 474.712], [36.590664, 97.37493, 102.286125, 299.3508], [324.28525, 100.03605, 483.61386, 442.56595], [256.85083, 316.18445, 306.7031, 385.1463], [611.7891, 323.55878, 631.4873, 339.9574], [592.7647, 104.583145, 639.58636, 239.08112], [513.03876, 128.94496, 536.7232, 225.44557], [103.8268, 127.406876, 133.04506, 183.56702], [344.55673, 78.027084, 387.51227, 188.5703], [344.529, 81.67824, 406.96155, 233.61395]]","[0.862, 0.946, 0.897, 0.959, 0.901, 0.931, 0.949, 0.952, 0.825, 0.859]"
000000453708.jpg,"['person', 'person', 'person', 'person', 'person', 'person', 'banana', 'person', 'person', 'banana', 'banana']","[[453.78113, 235.3201, 552.6533, 422.67273], [516.5501, 237.83127, 569.75977, 378.2732], [207.09637, 197.86046, 404.21396, 420.31665], [1.1609528, 255.75037, 84.18574, 373.52637], [597.56946, 237.67258, 637.71045, 373.95096], [467.24966, 222.64255, 494.2821, 266.25906], [239.83115, 8.66355, 439.19534, 189.8232], [12.945569, 347.98782, 184.30879, 423.85938], [0.0, 175.97133, 72.48314, 308.89148], [424.0475, 158.10751, 459.59738, 228.83563], [313.232, 129.86156, 421.00214, 178.92317]]","[0.977, 0.976, 0.943, 0.811, 0.841, 0.863, 0.934, 0.97, 0.964, 0.904, 0.906]"
000000177714.jpg,"['carrot', 'carrot', 'carrot', 'carrot', 'carrot', 'carrot', 'carrot']","[[107.91484, 223.80022, 211.95404, 326.13602], [293.14108, 209.04915, 349.41013, 242.99005], [589.30225, 293.56268, 640.0, 335.72775], [376.97742, 109.35192, 417.32718, 150.8401], [356.3678, 166.98335, 392.3827, 219.87561], [378.02097, 201.82765, 430.9508, 250.60655], [71.52715, 221.55035, 163.97174, 260.21777]]","[0.893, 0.913, 0.811, 0.967, 0.958, 0.823, 0.925]"
000000459887.jpg,['banana'],"[[0.0, 13.483946, 455.4731, 623.79565]]",[0.806]
000000155179.jpg,['cake'],"[[13.888469, 0.0, 635.522, 427.24908]]",[0.932]
000000261116.jpg,"['fork', 'person', 'cake', 'person', 'bowl', 'dining table']","[[261.43887, 127.69759, 353.6532, 189.88162], [3.6490335, 220.79994, 168.05106, 371.62714], [0.0, 0.36016703, 145.26697, 92.770325], [345.653, 200.02077, 499.15045, 370.36847], [404.05853, 89.44241, 499.63553, 204.83116], [0.0, 10.739837, 500.0, 272.74457]]","[0.89, 0.885, 0.922, 0.874, 0.93, 0.97]"
000000029640.jpg,"['broccoli', 'broccoli', 'carrot', 'broccoli', 'broccoli', 'broccoli', 'broccoli', 'broccoli', 'carrot', 'broccoli', 'broccoli', 'carrot', 'carrot', 'broccoli', 'carrot', 'carrot', 'broccoli', 'broccoli', 'carrot']","[[28.028332, 103.04214, 98.75371, 179.63849], [81.72016, 18.142487, 159.43681, 101.573326], [450.54327, 159.00618, 510.23444, 208.03125], [406.4401, 163.03178, 472.2748, 214.6264], [110.52879, 294.27216, 209.45111, 382.43842], [263.33475, 85.33735, 363.4849, 171.62013], [16.881338, 230.62524, 109.479324, 330.97372], [214.465, 134.99884, 493.4854, 387.08994], [6.9731827, 124.44211, 38.33475, 184.21521], [103.60643, 231.10089, 189.41656, 324.30203], [164.47794, 14.082426, 338.70135, 128.72919], [387.78455, 128.78368, 451.2018, 175.50629], [188.95316, 148.7774, 246.06767, 191.50722], [164.1337, 32.568108, 271.42316, 122.59637], [287.13757, 62.514637, 319.87225, 102.18877], [462.4466, 334.42038, 519.551, 358.4271], [220.89821, 6.6552877, 352.0573, 102.94351], [459.98352, 203.20512, 526.58435, 259.324], [144.39948, 39.759926, 174.61127, 66.09464]]","[0.896, 0.825, 0.835, 0.949, 0.838, 0.956, 0.847, 0.834, 0.886, 0.985, 0.818, 0.832, 0.863, 0.956, 0.986, 0.893, 0.917, 0.896, 0.991]"
000000141328.jpg,"['broccoli', 'broccoli', 'broccoli', 'broccoli', 'broccoli', 'broccoli', 'broccoli', 'broccoli', 'broccoli', 'carrot']","[[450.2776, 175.28754, 553.8267, 285.18213], [0.7342129, 177.23743, 117.97326, 348.11255], [368.505, 2.6329308, 442.0928, 66.20041], [192.5148, 237.59741, 268.97372, 278.57587], [368.87454, 145.85117, 438.13046, 212.94833], [78.42946, 3.0620089, 229.65154, 80.22462], [450.86047, 296.39938, 531.42035, 387.89478], [0.0, 419.4794, 114.97666, 478.08057], [125.46687, 77.76698, 188.24731, 150.8192], [233.82988, 9.381386, 298.30612, 88.21284]]","[0.886, 0.887, 0.945, 0.978, 0.909, 0.825, 0.918, 0.929, 0.964, 0.954]"
000000308430.jpg,"['bowl', 'book', 'carrot', 'carrot', 'carrot']","[[103.327, 14.856996, 635.97766, 469.19617], [0.0, 141.3624, 63.31011, 343.63556], [377.1365, 216.00854, 427.0439, 272.6548], [322.7745, 66.783356, 341.87393, 162.00232], [190.8305, 293.87595, 210.15941, 322.23093]]","[0.978, 0.99, 0.917, 0.942, 0.984]"
000000043314.jpg,"['person', 'skis', 'person']","[[209.99814, 91.68247, 321.2432, 208.34726], [143.70413, 138.26544, 317.62582, 243.10767], [254.06177, 93.85741, 336.03183, 195.57617]]","[0.999, 0.877, 0.895]"
000000273715.jpg,"['person', 'person', 'person', 'person', 'skis']","[[447.0992, 159.52708, 496.4102, 298.70084], [257.83594, 158.44516, 320.68268, 275.79108], [164.05452, 176.85873, 201.4115, 272.9099], [60.207638, 179.6002, 80.70143, 211.25645], [262.6728, 268.33554, 330.58, 284.58105]]","[0.977, 0.92, 0.974, 0.927, 0.994]"
000000406611.jpg,"['person', 'person', 'skis', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'backpack', 'person', 'skis', 'person', 'person', 'person']","[[51.6978, 333.3264, 121.91981, 477.24948], [438.0397, 332.94022, 480.15317, 446.0892], [12.407217, 414.91757, 179.7333, 444.65778], [391.75467, 356.80243, 403.73782, 387.38443], [359.4261, 353.13794, 377.14206, 392.05423], [175.69681, 332.4668, 189.9193, 361.7488], [418.83398, 354.16653, 435.15228, 402.1385], [0.21694964, 402.09326, 30.162868, 478.5896], [223.40968, 317.62405, 237.22102, 355.2583], [488.42087, 355.73087, 504.47775, 396.5706], [376.6152, 354.0173, 391.93472, 388.42334], [454.5322, 351.91425, 471.1361, 380.03333], [285.28625, 334.57758, 296.8734, 371.16006], [410.20825, 439.18683, 490.94662, 448.96445], [314.70847, 345.02377, 337.3573, 387.6454], [79.68425, 286.16153, 90.86745, 317.08932], [47.789406, 345.84967, 64.183624, 390.85925]]","[0.971, 0.888, 0.818, 0.844, 0.925, 1.0, 0.822, 0.967, 0.836, 0.852, 0.858, 0.85, 0.814, 0.858, 0.965, 0.969, 0.903]"
000000475064.jpg,"['person', 'person', 'donut']","[[383.12238, 317.84592, 407.06055, 426.5089], [117.60421, 323.73172, 283.432, 422.11472], [181.03905, 293.88315, 364.24078, 374.70477]]","[0.892, 0.836, 0.886]"
000000466567.jpg,['orange'],"[[105.62388, 219.57388, 374.24295, 462.6858]]",[0.908]
000000137246.jpg,"['person', 'person', 'umbrella', 'umbrella', 'potted plant', 'dining table', 'dining table', 'umbrella', 'dining table']","[[367.80746, 94.29872, 425.7227, 245.67303], [124.62474, 68.20518, 334.7155, 332.10098], [0.011850654, 32.935753, 101.47515, 91.389206], [96.62276, 20.434193, 266.0431, 120.17448], [293.09924, 158.13669, 396.68375, 292.38162], [18.749243, 137.86174, 87.2729, 161.40417], [20.741865, 138.25116, 84.47525, 149.53119], [1.4282087, 35.475285, 99.03159, 159.63629], [8.758923, 144.73485, 97.76545, 188.901]]","[0.941, 0.84, 0.887, 0.821, 0.937, 0.867, 0.828, 0.858, 0.99]"
000000015079.jpg,"['sandwich', 'sandwich', 'dining table']","[[189.12051, 3.0632699, 482.0074, 243.26738], [46.36662, 71.18456, 426.5993, 339.06516], [0.0, 20.634933, 627.2781, 417.07706]]","[0.805, 0.853, 0.828]"
000000296284.jpg,"['donut', 'donut', 'donut']","[[126.389626, 211.38837, 174.40132, 253.54132], [124.20301, 80.352165, 150.30054, 112.76336], [145.82053, 76.70687, 181.99796, 114.94026]]","[0.912, 0.9, 0.865]"
000000226147.jpg,"['person', 'person', 'vase', 'cup', 'fork', 'dining table', 'potted plant', 'handbag', 'handbag', 'fork']","[[145.26108, 0.0, 242.83011, 230.61247], [192.89137, 0.0, 478.7982, 413.01453], [26.580149, 216.65364, 92.97571, 426.09262], [91.705246, 370.64496, 174.04802, 482.75522], [418.2438, 572.8474, 462.35568, 640.0], [9.07196, 249.18379, 480.00003, 633.4047], [0.0, 13.778271, 158.52388, 368.64615], [164.93704, 9.39552, 227.19081, 100.36366], [119.46686, 183.6391, 209.00883, 319.32394], [445.18002, 583.13586, 480.00003, 639.5277]]","[0.909, 0.815, 0.989, 0.802, 0.922, 0.811, 0.915, 0.908, 0.85, 0.89]"
000000226903.jpg,"['bicycle', 'person', 'bottle', 'sandwich', 'spoon', 'cake']","[[336.03842, 95.50191, 442.4909, 181.3176], [561.65784, 125.0656, 639.58795, 235.91351], [203.60754, 121.023384, 238.12451, 195.66878], [463.9221, 297.8684, 524.2458, 335.31122], [239.11978, 255.30042, 293.32474, 301.4995], [296.00897, 217.44087, 370.90283, 268.46603]]","[0.939, 0.82, 0.972, 0.865, 0.898, 0.812]"
000000127517.jpg,"['surfboard', 'surfboard', 'surfboard', 'surfboard', 'surfboard', 'surfboard', 'surfboard', 'surfboard', 'surfboard']","[[223.97687, 5.1307435, 379.591, 400.75293], [129.69937, 5.864795, 258.47742, 434.76718], [6.6618237, 12.198414, 137.41884, 452.9565], [510.52527, 54.331, 578.46387, 372.6381], [609.8579, 76.29065, 639.6033, 310.98352], [575.7292, 55.38701, 627.64667, 348.63135], [398.61823, 12.04065, 510.12906, 387.275], [475.12894, 50.52193, 523.67944, 377.89148], [316.7482, 4.457355, 471.65323, 397.23392]]","[0.823, 0.921, 0.897, 0.839, 0.883, 0.877, 0.982, 0.856, 0.819]"
000000162092.jpg,"['person', 'person', 'person', 'person', 'person', 'cake', 'person', 'person', 'person', 'cake', 'person']","[[228.58875, 42.002636, 612.80273, 630.48], [88.42525, 83.04486, 252.55086, 229.24751], [0.8235779, 274.95963, 93.004585, 630.15875], [229.00703, 93.666954, 308.56223, 228.80571], [1.9769592, 47.282715, 91.49173, 244.5441], [107.41011, 489.62964, 195.06706, 560.23016], [481.6528, 48.021343, 591.6691, 184.67351], [177.75352, 47.405453, 232.86143, 141.80273], [63.8916, 51.266598, 114.3964, 204.67598], [88.75005, 502.01962, 130.59012, 562.3215], [296.79987, 43.746105, 382.9602, 158.82092]]","[0.921, 0.984, 0.829, 0.93, 0.939, 0.866, 0.942, 0.847, 0.965, 0.915, 0.918]"
000000366611.jpg,"['sports ball', 'dog']","[[141.24586, 250.06197, 227.75146, 327.35635], [2.589988, 166.7249, 183.46501, 373.2697]]","[0.824, 0.866]"
000000263969.jpg,"['person', 'knife', 'person', 'cake']","[[263.0143, 63.089638, 605.0193, 602.39545], [158.97902, 437.139, 243.12936, 472.335], [218.17148, 103.65752, 465.77322, 594.1867], [78.945465, 456.8413, 236.97572, 604.0796]]","[0.85, 0.926, 0.958, 0.876]"
000000551439.jpg,"['person', 'book']","[[0.44487855, 40.67325, 396.35345, 482.51794], [94.118324, 208.93849, 270.46417, 394.23132]]","[0.978, 0.918]"
000000474167.jpg,"['bottle', 'person', 'person', 'pizza', 'person', 'dining table', 'pizza', 'person', 'person']","[[108.030304, 12.017126, 189.53067, 248.08754], [344.41364, 0.6025122, 375.32083, 76.22018], [394.5642, 0.9956865, 418.97186, 69.0526], [5.2750487, 260.55048, 386.87173, 464.9954], [91.7627, 0.93858325, 353.59073, 163.73106], [0.0, 143.66995, 427.0, 612.9094], [225.00781, 143.02934, 373.21255, 187.88478], [410.1644, 13.432442, 426.90604, 72.68017], [331.68253, 0.08087387, 355.0365, 68.85389]]","[0.806, 0.846, 0.904, 0.85, 0.964, 0.876, 0.898, 0.867, 0.81]"
000000159458.jpg,"['dog', 'bed', 'dining table', 'bed']","[[220.65897, 214.71669, 305.29733, 253.62712], [111.25553, 170.07822, 523.63727, 443.2115], [529.0323, 340.2719, 637.9197, 409.6606], [126.14245, 179.4392, 506.34283, 297.25232]]","[0.979, 0.838, 0.985, 0.963]"
000000554735.jpg,"['person', 'pizza']","[[1.5081203, 75.41926, 355.9065, 465.84918], [182.35391, 70.045975, 584.55817, 393.80417]]","[0.857, 0.934]"
000000386352.jpg,"['person', 'person', 'person', 'tennis racket', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[84.0056, 89.72347, 397.90045, 423.5731], [0.0, 111.46731, 96.467834, 424.86826], [251.03607, 1.6033676, 391.49564, 202.72646], [361.36243, 0.08510876, 560.2588, 182.54652], [466.8966, 62.784332, 640.0, 411.44894], [17.032593, 0.20694867, 107.640114, 153.92932], [553.05774, 11.4601345, 637.2232, 157.84924], [35.719727, 59.89341, 148.53049, 255.61664], [158.95273, 24.400444, 267.13278, 196.75269], [358.70456, 98.23738, 591.67065, 419.47015], [96.32868, 0.9318696, 202.47331, 59.642117], [0.0, 105.08991, 80.2408, 280.00314], [490.8354, 57.58847, 638.39935, 267.5146]]","[0.989, 0.897, 0.963, 0.835, 0.861, 0.804, 0.971, 0.937, 0.895, 0.954, 0.809, 0.973, 0.898]"
000000173004.jpg,"['bottle', 'bottle', 'pizza', 'cup', 'bottle', 'pizza', 'pizza', 'dining table', 'pizza', 'fork', 'bowl']","[[1.549015, 36.4614, 88.00041, 241.40773], [41.056778, 5.217627, 139.68027, 170.96904], [285.9713, 57.65585, 378.12158, 117.15], [129.1929, 11.519001, 206.16196, 147.97719], [94.58054, 0.5921494, 150.55074, 119.29093], [447.84427, 100.97657, 585.64636, 171.5251], [457.70245, 130.89752, 640.0, 251.93057], [0.0, 23.751911, 640.0, 471.50275], [261.85654, 180.7192, 412.5146, 305.1268], [216.05669, 52.061848, 317.15396, 75.20976], [135.51596, 165.14587, 536.0181, 399.55786]]","[0.804, 0.807, 0.926, 0.922, 0.885, 0.971, 0.834, 0.856, 0.862, 0.853, 0.931]"
000000311394.jpg,"['person', 'toothbrush', 'remote']","[[5.6656494, 0.0, 478.62686, 640.0], [149.9617, 200.062, 206.24686, 498.5319], [162.53851, 444.24045, 202.01474, 488.14294]]","[0.83, 0.834, 0.855]"
000000578489.jpg,"['remote', 'person', 'person', 'person', 'person', 'person', 'person', 'couch', 'person', 'person']","[[351.7886, 195.9044, 404.66428, 239.29271], [351.5411, 108.17945, 530.073, 471.6675], [504.4917, 67.91232, 592.21423, 370.98065], [81.12684, 101.81507, 272.10822, 391.7517], [378.83487, 51.628044, 457.91306, 165.58081], [541.13043, 28.94676, 638.11847, 471.2532], [345.0412, 93.17404, 450.633, 377.38565], [65.41426, 138.7634, 507.04984, 407.69052], [434.641, 112.95578, 461.82132, 179.69177], [131.57518, 92.964554, 274.1149, 283.53534]]","[0.921, 0.844, 0.99, 0.828, 0.869, 0.886, 0.843, 0.832, 0.998, 0.927]"
000000189310.jpg,['chair'],"[[189.44453, 349.64398, 301.92035, 461.8415]]",[0.895]
000000491366.jpg,"['person', 'tv', 'person', 'person']","[[3.6245065, 58.07522, 202.3751, 366.0588], [411.45563, 120.58794, 500.0, 251.21259], [88.85309, 116.309235, 178.69615, 262.13168], [70.16865, 112.39447, 187.76192, 359.9937]]","[0.992, 0.891, 0.928, 1.0]"
000000448076.jpg,"['person', 'person', 'person', 'person', 'person', 'person', 'potted plant', 'tv']","[[109.83979, 166.20012, 196.72676, 399.02945], [46.965942, 172.78714, 130.46294, 457.4207], [309.37128, 165.48384, 357.20142, 349.00366], [235.06018, 175.51651, 285.28873, 351.38635], [0.25823367, 182.74306, 32.96074, 352.97345], [266.23526, 181.74805, 316.01587, 364.04913], [424.13315, 182.89316, 510.85248, 320.54254], [552.8138, 66.88509, 627.08923, 186.15092]]","[0.938, 0.921, 0.865, 0.918, 0.862, 0.931, 0.981, 0.986]"
000000293804.jpg,"['couch', 'potted plant', 'potted plant', 'couch']","[[0.0, 185.86533, 206.05693, 329.90372], [99.18598, 164.63431, 132.72928, 188.61778], [288.2782, 178.82301, 314.53107, 236.45268], [264.09372, 193.59717, 494.41235, 331.00897]]","[0.924, 0.904, 0.989, 0.907]"
000000312237.jpg,"['person', 'person', 'umbrella', 'person', 'person', 'person', 'surfboard']","[[328.11417, 177.73465, 353.9363, 241.22598], [213.05042, 221.71742, 219.60316, 238.89017], [421.23907, 183.04996, 480.54373, 206.28333], [188.60815, 227.28668, 194.61906, 243.60712], [388.11975, 199.43654, 425.4912, 234.98141], [257.37384, 220.79575, 261.15726, 231.97514], [19.249575, 231.39029, 41.445526, 251.57385]]","[0.819, 0.896, 0.901, 0.977, 0.989, 0.825, 0.949]"
000000221291.jpg,"['person', 'kite']","[[161.75534, 290.13675, 244.48288, 497.25183], [176.79587, 102.5464, 202.30322, 149.84433]]","[0.811, 0.91]"
000000141821.jpg,"['pizza', 'bowl', 'bottle', 'bottle', 'person']","[[88.54968, 109.06303, 543.92633, 438.66183], [0.63294256, 286.47986, 94.69064, 386.08093], [513.65784, 103.99904, 639.80444, 471.81027], [539.2924, 44.975174, 639.2253, 298.22284], [28.361225, 2.8111038, 538.05194, 97.70232]]","[0.908, 0.981, 0.985, 0.805, 0.942]"
000000410650.jpg,"['person', 'person', 'chair', 'person', 'person', 'person', 'chair', 'person', 'chair', 'chair', 'chair', 'person', 'chair', 'chair', 'chair', 'chair']","[[162.74852, 160.83798, 262.21796, 385.07455], [312.65338, 102.70139, 349.80902, 157.30174], [412.9522, 112.452614, 439.85522, 128.52322], [117.73382, 146.11331, 151.77045, 184.94713], [485.245, 117.39586, 518.56244, 167.58717], [326.38217, 136.65901, 367.90833, 176.3658], [317.377, 93.294365, 344.18475, 109.27033], [75.382614, 142.36378, 120.8237, 181.94344], [519.0119, 93.23503, 545.9748, 111.10006], [582.528, 129.76822, 612.2154, 148.1617], [356.99826, 113.021454, 384.3807, 128.96472], [362.31146, 117.64304, 414.19855, 157.37518], [568.8597, 149.25302, 598.2526, 170.50978], [553.8638, 130.09956, 583.98114, 150.58391], [54.813473, 113.308945, 84.68151, 131.18127], [57.8839, 130.45538, 89.75609, 155.90038]]","[0.983, 0.938, 0.858, 1.0, 0.932, 0.869, 0.813, 0.939, 0.815, 0.957, 0.811, 0.99, 0.872, 0.847, 0.809, 0.926]"
000000199310.jpg,"['person', 'tennis racket']","[[211.64781, 22.394215, 420.3918, 640.0], [138.66768, 126.98331, 253.661, 290.24832]]","[0.849, 0.815]"
